,open,high,low,close,volume,datetime
872,66076.99,66221.31,66076.98,66221.31,285.96,2024-06-15 08:00:00
873,66221.31,66280.8,66086.51,66227.0,339.29,2024-06-15 09:00:00
874,66227.0,66306.31,66195.91,66300.01,361.43,2024-06-15 10:00:00
875,66300.01,66348.0,66264.01,66319.95,507.09,2024-06-15 11:00:00
876,66319.94,66360.0,66222.7,66348.01,342.37,2024-06-15 12:00:00
877,66348.01,66354.82,66240.11,66313.47,340.4,2024-06-15 13:00:00
878,66313.47,66313.47,66153.84,66220.52,564.32,2024-06-15 14:00:00
879,66220.51,66478.48,66210.83,66316.02,853.45,2024-06-15 15:00:00
880,66316.02,66360.0,66179.99,66184.0,410.47,2024-06-15 16:00:00
881,66184.0,66304.94,66133.92,66250.01,426.79,2024-06-15 17:00:00
882,66250.0,66250.0,66139.5,66145.19,344.05,2024-06-15 18:00:00
883,66145.19,66208.0,66071.47,66154.7,250.34,2024-06-15 19:00:00
884,66154.7,66170.99,65857.1,66048.02,711.44,2024-06-15 20:00:00
885,66048.02,66149.0,66042.85,66126.89,245.18,2024-06-15 21:00:00
886,66126.89,66200.0,66045.08,66200.0,350.99,2024-06-15 22:00:00
887,66199.99,66287.76,66199.99,66228.25,218.49,2024-06-15 23:00:00
888,66228.25,66269.74,66161.95,66161.96,223.6,2024-06-16 00:00:00
889,66161.96,66218.48,66102.03,66175.68,256.26,2024-06-16 01:00:00
890,66175.68,66182.26,66114.27,66142.86,149.86,2024-06-16 02:00:00
891,66142.86,66164.3,66076.55,66146.0,160.87,2024-06-16 03:00:00
892,66145.99,66207.72,66034.5,66166.02,203.12,2024-06-16 04:00:00
893,66166.02,66264.0,66166.01,66264.0,292.78,2024-06-16 05:00:00
894,66264.0,66360.18,66178.77,66312.01,420.12,2024-06-16 06:00:00
895,66312.01,66357.97,66252.0,66266.3,263.95,2024-06-16 07:00:00
896,66266.3,66340.0,66241.64,66272.51,215.38,2024-06-16 08:00:00
897,66272.51,66428.45,66172.5,66409.97,880.01,2024-06-16 09:00:00
898,66409.97,66770.0,66372.47,66716.31,846.03,2024-06-16 10:00:00
899,66716.31,66742.39,66435.15,66492.83,454.36,2024-06-16 11:00:00
900,66492.83,66642.2,66480.0,66597.47,315.8,2024-06-16 12:00:00
901,66597.48,66762.5,66560.0,66762.49,556.86,2024-06-16 13:00:00
902,66762.49,66793.72,66504.0,66519.02,655.22,2024-06-16 14:00:00
903,66519.01,66723.0,66512.06,66712.8,326.44,2024-06-16 15:00:00
904,66712.8,66744.71,66557.2,66592.19,353.2,2024-06-16 16:00:00
905,66592.19,66669.99,66522.0,66578.02,372.34,2024-06-16 17:00:00
906,66578.02,66669.95,66573.51,66590.01,237.38,2024-06-16 18:00:00
907,66590.01,66647.69,66522.0,66562.52,177.53,2024-06-16 19:00:00
908,66562.52,66620.01,66461.25,66517.55,309.0,2024-06-16 20:00:00
909,66517.54,66541.53,66460.0,66525.0,189.3,2024-06-16 21:00:00
910,66525.01,66998.7,66525.0,66755.99,1146.77,2024-06-16 22:00:00
911,66755.99,66826.13,66631.4,66676.87,386.32,2024-06-16 23:00:00
912,66676.86,66913.69,66549.37,66583.96,735.56,2024-06-17 00:00:00
913,66583.96,66610.0,66234.26,66472.26,961.97,2024-06-17 01:00:00
914,66472.25,66480.0,66213.71,66344.02,1076.68,2024-06-17 02:00:00
915,66344.01,66431.36,66155.0,66222.0,533.17,2024-06-17 03:00:00
916,66222.0,66447.88,66170.77,66447.88,497.32,2024-06-17 04:00:00
917,66447.88,66567.68,66295.0,66351.62,476.41,2024-06-17 05:00:00
918,66351.62,66398.0,66080.0,66132.4,837.29,2024-06-17 06:00:00
919,66132.4,66376.0,65939.67,66172.0,1032.03,2024-06-17 07:00:00
920,66172.0,66317.64,65984.01,66194.51,730.25,2024-06-17 08:00:00
921,66194.5,66250.01,65645.34,65722.08,1260.95,2024-06-17 09:00:00
922,65722.07,65960.01,65556.0,65890.0,1393.98,2024-06-17 10:00:00
923,65890.01,66051.5,65796.01,65817.2,710.25,2024-06-17 11:00:00
924,65817.2,65827.9,65500.0,65625.01,866.71,2024-06-17 12:00:00
925,65625.49,65807.05,65189.0,65200.01,1747.88,2024-06-17 13:00:00
926,65200.0,65790.0,65130.0,65472.98,1382.34,2024-06-17 14:00:00
927,65472.98,65788.73,65239.97,65368.0,1356.8,2024-06-17 15:00:00
928,65368.0,66056.65,65138.0,65898.0,2064.83,2024-06-17 16:00:00
929,65898.01,66607.28,65898.0,66607.28,1936.55,2024-06-17 17:00:00
930,66607.27,67298.81,66550.03,67101.48,3203.58,2024-06-17 18:00:00
931,67101.48,67114.0,66562.68,66691.99,1075.12,2024-06-17 19:00:00
932,66691.99,66764.7,66164.01,66397.94,1425.45,2024-06-17 20:00:00
933,66397.94,66717.9,66306.46,66572.0,617.53,2024-06-17 21:00:00
934,66572.0,66702.99,66482.0,66656.0,436.26,2024-06-17 22:00:00
935,66656.01,66714.81,66392.79,66504.33,1027.25,2024-06-17 23:00:00
936,66504.33,66588.23,65485.71,65749.99,1865.04,2024-06-18 00:00:00
937,65749.98,65966.11,64600.0,65133.99,4761.2,2024-06-18 01:00:00
938,65133.99,65653.68,64569.0,65467.43,3252.76,2024-06-18 02:00:00
939,65467.42,65575.16,65268.0,65500.0,1162.36,2024-06-18 03:00:00
940,65500.0,65769.25,65344.24,65574.21,1102.05,2024-06-18 04:00:00
941,65574.21,65845.47,65555.0,65596.01,1048.15,2024-06-18 05:00:00
942,65596.01,65732.16,65389.44,65500.0,1274.92,2024-06-18 06:00:00
943,65499.99,65800.0,65489.56,65672.51,915.2,2024-06-18 07:00:00
944,65672.51,65750.01,65588.0,65727.53,529.05,2024-06-18 08:00:00
945,65727.54,65727.54,65439.97,65469.92,727.66,2024-06-18 09:00:00
946,65469.92,65612.84,65344.99,65435.52,904.29,2024-06-18 10:00:00
947,65435.51,65487.83,65100.0,65366.0,1571.16,2024-06-18 11:00:00
948,65366.0,65433.97,65001.0,65231.95,1933.01,2024-06-18 12:00:00
949,65231.95,65268.0,64638.06,64844.0,3060.79,2024-06-18 13:00:00
950,64844.01,65406.0,64359.92,64633.99,3780.77,2024-06-18 14:00:00
951,64634.0,64929.95,64261.12,64706.0,2620.94,2024-06-18 15:00:00
952,64705.99,64868.98,64336.0,64700.99,2052.9,2024-06-18 16:00:00
953,64700.99,64904.91,64400.0,64610.0,1492.33,2024-06-18 17:00:00
954,64609.99,64867.88,64321.0,64678.01,1240.61,2024-06-18 18:00:00
955,64678.0,64738.83,64060.0,64412.19,2189.09,2024-06-18 19:00:00
956,64412.18,65048.21,64178.1,64936.51,2194.4,2024-06-18 20:00:00
957,64936.5,65305.0,64797.48,65220.02,1082.29,2024-06-18 21:00:00
958,65220.02,65300.0,65052.44,65279.99,777.48,2024-06-18 22:00:00
959,65279.99,65279.99,65056.29,65175.32,811.64,2024-06-18 23:00:00
960,65175.32,65225.89,64855.96,65142.54,1039.92,2024-06-19 00:00:00
961,65142.53,65500.0,64810.62,65035.59,2158.94,2024-06-19 01:00:00
962,65035.59,65489.43,65012.0,65327.94,984.48,2024-06-19 02:00:00
963,65327.94,65603.91,65282.0,65404.0,1078.82,2024-06-19 03:00:00
964,65404.0,65727.54,65349.99,65425.56,1171.37,2024-06-19 04:00:00
965,65425.56,65557.13,65335.0,65413.09,619.03,2024-06-19 05:00:00
966,65413.09,65600.0,65400.0,65599.99,707.44,2024-06-19 06:00:00
967,65600.0,65656.24,65158.05,65326.89,1101.37,2024-06-19 07:00:00
968,65326.89,65356.0,65102.0,65183.89,692.85,2024-06-19 08:00:00
969,65183.89,65306.66,65072.0,65306.65,802.08,2024-06-19 09:00:00
970,65306.66,65520.0,65132.09,65520.0,712.39,2024-06-19 10:00:00
971,65520.0,65544.0,65000.0,65210.0,1644.4,2024-06-19 11:00:00
972,65210.0,65310.02,65030.48,65192.21,629.1,2024-06-19 12:00:00
973,65192.21,65245.21,65054.0,65090.22,580.28,2024-06-19 13:00:00
974,65090.22,65141.89,64832.57,64952.02,1222.81,2024-06-19 14:00:00
975,64952.02,65129.57,64756.28,64922.0,798.51,2024-06-19 15:00:00
976,64921.99,65100.03,64807.35,64922.26,801.59,2024-06-19 16:00:00
977,64922.26,65284.37,64894.25,65083.99,873.54,2024-06-19 17:00:00
978,65083.99,65158.79,64964.06,64973.0,464.93,2024-06-19 18:00:00
979,64973.0,64985.49,64791.76,64882.01,447.24,2024-06-19 19:00:00
980,64882.02,64933.74,64666.0,64874.76,590.94,2024-06-19 20:00:00
981,64874.76,65087.76,64836.98,65004.38,353.33,2024-06-19 21:00:00
982,65004.38,65048.23,64836.0,64836.01,305.31,2024-06-19 22:00:00
983,64836.01,64995.19,64805.01,64974.37,280.12,2024-06-19 23:00:00
984,64974.37,65100.36,64818.72,65098.01,1043.19,2024-06-20 00:00:00
985,65098.0,65407.4,65033.02,65158.56,717.02,2024-06-20 01:00:00
986,65158.57,65237.11,64960.0,65197.45,627.74,2024-06-20 02:00:00
987,65197.45,65244.21,65092.0,65189.99,376.18,2024-06-20 03:00:00
988,65190.0,65338.72,65070.91,65306.01,479.53,2024-06-20 04:00:00
989,65306.01,65613.3,65252.0,65513.93,798.0,2024-06-20 05:00:00
990,65513.93,65635.83,65386.0,65465.24,818.37,2024-06-20 06:00:00
991,65465.24,65967.39,65465.23,65858.84,1122.6,2024-06-20 07:00:00
992,65858.84,65927.48,65603.33,65690.63,700.14,2024-06-20 08:00:00
993,65690.63,65750.32,65559.45,65719.99,726.3,2024-06-20 09:00:00
994,65719.99,66287.49,65646.0,66209.49,869.96,2024-06-20 10:00:00
995,66209.49,66482.94,66109.38,66169.85,1420.29,2024-06-20 11:00:00
996,66169.86,66300.5,65864.88,65979.99,1282.52,2024-06-20 12:00:00
997,65979.99,65998.0,65136.22,65142.65,2651.11,2024-06-20 13:00:00
998,65142.65,65188.99,64658.06,64952.02,1979.37,2024-06-20 14:00:00
999,64952.02,65126.91,64788.4,64831.23,1418.77,2024-06-20 15:00:00
1000,64831.24,64950.0,64559.15,64888.0,1552.45,2024-06-20 16:00:00
1001,64887.99,65027.26,64690.79,64970.02,778.89,2024-06-20 17:00:00
1002,64970.01,65217.21,64940.0,65116.01,712.23,2024-06-20 18:00:00
1003,65116.01,65116.01,64830.0,65050.0,2164.87,2024-06-20 19:00:00
1004,65049.99,65200.11,65001.97,65099.99,776.74,2024-06-20 20:00:00
1005,65100.0,65188.23,65040.51,65050.46,272.03,2024-06-20 21:00:00
1006,65050.47,65150.48,64970.0,64989.95,288.29,2024-06-20 22:00:00
1007,64989.95,65064.42,64848.7,64869.99,688.69,2024-06-20 23:00:00
1008,64869.99,64940.0,64635.49,64832.0,752.02,2024-06-21 00:00:00
1009,64832.0,65015.4,64655.17,64967.98,938.19,2024-06-21 01:00:00
1010,64967.99,65066.66,64721.01,64786.0,555.59,2024-06-21 02:00:00
1011,64786.0,64832.75,64345.0,64506.14,905.3,2024-06-21 03:00:00
1012,64506.15,64673.02,64318.0,64670.0,832.17,2024-06-21 04:00:00
1013,64670.0,64681.02,64508.0,64661.47,524.09,2024-06-21 05:00:00
1014,64661.47,64736.1,64562.5,64627.64,627.49,2024-06-21 06:00:00
1015,64627.64,64739.09,64190.76,64201.63,1033.34,2024-06-21 07:00:00
1016,64201.63,64372.15,63522.75,63639.64,2349.98,2024-06-21 08:00:00
1017,63639.64,64300.0,63564.37,64100.0,1803.08,2024-06-21 09:00:00
1018,64100.0,64174.0,63814.0,63896.02,856.49,2024-06-21 10:00:00
1019,63896.02,64060.01,63672.55,63770.0,1106.71,2024-06-21 11:00:00
1020,63770.01,63929.98,63505.0,63827.39,1278.63,2024-06-21 12:00:00
1021,63827.39,63879.07,63379.35,63615.21,2331.22,2024-06-21 13:00:00
1022,63615.21,64360.0,63452.47,64222.84,2304.87,2024-06-21 14:00:00
1023,64222.83,64353.54,63445.41,63732.02,2003.8,2024-06-21 15:00:00
1024,63732.02,63838.71,63564.56,63657.29,1135.07,2024-06-21 16:00:00
1025,63657.28,63891.68,63465.17,63671.04,964.65,2024-06-21 17:00:00
1026,63671.04,64187.03,63648.02,64172.01,1073.12,2024-06-21 18:00:00
1027,64172.01,64264.95,63944.12,64232.01,862.94,2024-06-21 19:00:00
1028,64232.01,64460.14,64099.89,64200.52,648.78,2024-06-21 20:00:00
1029,64200.52,64208.0,63828.09,64084.43,473.39,2024-06-21 21:00:00
1030,64084.44,64199.7,64084.44,64155.02,357.68,2024-06-21 22:00:00
1031,64155.02,64224.0,64072.0,64143.56,274.97,2024-06-21 23:00:00
1032,64143.56,64185.9,63943.82,64056.47,461.16,2024-06-22 00:00:00
1033,64056.46,64221.45,64056.46,64144.33,285.47,2024-06-22 01:00:00
1034,64144.34,64342.54,64144.34,64303.4,570.81,2024-06-22 02:00:00
1035,64303.41,64332.0,64271.95,64327.45,297.59,2024-06-22 03:00:00
1036,64327.46,64367.17,64253.07,64364.11,377.51,2024-06-22 04:00:00
1037,64364.12,64427.98,64257.79,64424.21,463.66,2024-06-22 05:00:00
1038,64424.21,64530.61,64362.06,64430.0,602.17,2024-06-22 06:00:00
1039,64430.01,64540.26,64324.67,64520.0,678.37,2024-06-22 07:00:00
1040,64519.99,64546.81,64284.0,64289.15,475.33,2024-06-22 08:00:00
1041,64289.16,64338.28,64214.43,64325.99,284.74,2024-06-22 09:00:00
1042,64325.99,64372.66,64280.0,64311.71,343.46,2024-06-22 10:00:00
1043,64311.72,64320.0,64237.58,64265.26,272.81,2024-06-22 11:00:00
1044,64265.27,64336.0,64265.26,64297.84,226.95,2024-06-22 12:00:00
1045,64297.85,64303.22,64246.52,64284.0,267.01,2024-06-22 13:00:00
1046,64284.0,64397.82,64250.25,64287.96,268.62,2024-06-22 14:00:00
1047,64287.96,64307.09,64255.01,64307.08,167.81,2024-06-22 15:00:00
1048,64307.09,64362.0,64272.29,64321.28,179.08,2024-06-22 16:00:00
1049,64321.29,64348.87,64255.0,64256.37,176.05,2024-06-22 17:00:00
1050,64256.38,64328.94,64250.71,64260.81,199.5,2024-06-22 18:00:00
1051,64260.82,64295.02,64218.5,64295.01,174.48,2024-06-22 19:00:00
1052,64295.01,64303.48,64246.01,64283.99,127.2,2024-06-22 20:00:00
1053,64284.0,64330.0,64266.8,64330.0,118.37,2024-06-22 21:00:00
1054,64330.0,64330.0,64272.09,64315.79,99.2,2024-06-22 22:00:00
1055,64315.79,64328.0,64260.0,64262.01,191.61,2024-06-22 23:00:00
1056,64262.01,64520.0,64262.0,64476.43,472.64,2024-06-23 00:00:00
1057,64476.44,64521.0,64329.36,64476.19,310.34,2024-06-23 01:00:00
1058,64476.2,64507.17,64370.0,64507.17,257.21,2024-06-23 02:00:00
1059,64507.17,64519.57,64416.13,64416.14,182.71,2024-06-23 03:00:00
1060,64416.14,64428.25,64375.19,64378.02,151.17,2024-06-23 04:00:00
1061,64378.02,64419.98,64349.49,64380.0,127.57,2024-06-23 05:00:00
1062,64380.01,64413.58,64380.0,64386.5,104.97,2024-06-23 06:00:00
1063,64386.51,64433.03,64376.41,64415.27,142.71,2024-06-23 07:00:00
1064,64415.27,64435.72,64384.19,64395.43,146.37,2024-06-23 08:00:00
1065,64395.44,64437.28,64395.43,64418.81,303.75,2024-06-23 09:00:00
1066,64418.81,64418.81,64281.32,64305.6,283.29,2024-06-23 10:00:00
1067,64305.6,64341.46,64252.85,64341.45,212.33,2024-06-23 11:00:00
1068,64341.46,64376.0,64318.15,64375.99,177.48,2024-06-23 12:00:00
1069,64376.0,64429.1,64254.02,64297.79,308.13,2024-06-23 13:00:00
1070,64297.79,64310.0,64140.9,64192.01,370.06,2024-06-23 14:00:00
1071,64192.0,64200.0,64049.41,64094.0,527.46,2024-06-23 15:00:00
1072,64094.01,64180.01,63918.58,63927.49,529.59,2024-06-23 16:00:00
1073,63927.48,64178.76,63927.48,64120.39,517.18,2024-06-23 17:00:00
1074,64120.39,64153.39,64068.0,64111.98,193.9,2024-06-23 18:00:00
1075,64111.99,64187.62,64094.45,64149.78,189.71,2024-06-23 19:00:00
1076,64149.78,64159.0,63601.01,63740.01,740.61,2024-06-23 20:00:00
1077,63740.02,63860.0,63536.0,63844.67,597.63,2024-06-23 21:00:00
1078,63844.67,63844.67,63639.99,63657.99,358.11,2024-06-23 22:00:00
1079,63658.0,63700.01,63178.32,63210.01,1019.55,2024-06-23 23:00:00
1080,63210.01,63336.32,62903.69,63080.0,1925.84,2024-06-24 00:00:00
1081,63080.01,63348.32,62920.0,63315.99,935.35,2024-06-24 01:00:00
1082,63315.99,63369.8,62695.02,62880.94,1067.46,2024-06-24 02:00:00
1083,62880.95,63077.44,62767.65,62862.0,697.97,2024-06-24 03:00:00
1084,62862.0,62952.0,62634.0,62840.97,793.08,2024-06-24 04:00:00
1085,62840.96,62881.86,62258.01,62314.01,1848.67,2024-06-24 05:00:00
1086,62314.01,62426.0,62160.72,62405.0,1118.01,2024-06-24 06:00:00
1087,62405.0,62596.24,62177.37,62456.0,1308.32,2024-06-24 07:00:00
1088,62456.0,62975.6,62340.01,62730.92,1372.27,2024-06-24 08:00:00
1089,62730.92,62867.0,60567.01,61402.28,6567.42,2024-06-24 09:00:00
1090,61402.28,61582.0,61125.0,61167.15,2512.21,2024-06-24 10:00:00
1091,61167.15,61382.65,60836.09,61291.95,1684.9,2024-06-24 11:00:00
1092,61291.95,61514.55,61121.21,61215.21,1297.7,2024-06-24 12:00:00
1093,61215.21,61649.63,60915.93,61569.2,1473.03,2024-06-24 13:00:00
1094,61569.19,61700.0,61100.0,61303.41,1418.61,2024-06-24 14:00:00
1095,61303.41,61368.0,60670.36,60843.99,1607.6,2024-06-24 15:00:00
1096,60843.99,61044.44,60000.0,60168.01,4635.48,2024-06-24 16:00:00
1097,60168.01,60548.46,59859.0,60244.89,6177.39,2024-06-24 17:00:00
1098,60244.89,60487.0,59711.2,60412.01,2431.21,2024-06-24 18:00:00
1099,60412.01,60478.34,59058.0,59306.72,3165.81,2024-06-24 19:00:00
1100,59306.72,59660.0,58402.0,59514.0,4532.02,2024-06-24 20:00:00
1101,59514.0,60119.24,59411.11,60119.24,1967.93,2024-06-24 21:00:00
1102,60119.24,60277.11,59985.79,60048.98,798.43,2024-06-24 22:00:00
1103,60048.98,60442.71,60002.59,60293.3,824.63,2024-06-24 23:00:00
1104,60293.3,60664.3,60257.06,60409.11,1114.45,2024-06-25 00:00:00
1105,60409.11,60511.0,60282.0,60492.0,470.01,2024-06-25 01:00:00
1106,60492.0,60725.05,60412.0,60676.01,759.36,2024-06-25 02:00:00
1107,60676.01,61598.87,60624.22,61302.59,2473.84,2024-06-25 03:00:00
1108,61302.59,61420.0,61160.05,61371.27,1053.71,2024-06-25 04:00:00
1109,61371.27,61420.0,60931.9,61024.01,779.23,2024-06-25 05:00:00
1110,61024.01,61188.39,60958.0,61139.67,853.86,2024-06-25 06:00:00
1111,61139.67,61255.6,60624.63,60685.16,1391.58,2024-06-25 07:00:00
1112,60685.16,60911.63,60668.01,60860.12,889.81,2024-06-25 08:00:00
1113,60860.11,61583.18,60838.48,61468.01,1341.75,2024-06-25 09:00:00
1114,61468.01,61468.01,61156.38,61317.17,1319.27,2024-06-25 10:00:00
1115,61317.17,61488.71,61125.17,61187.64,1128.24,2024-06-25 11:00:00
1116,61187.64,61270.13,60953.23,61048.51,1426.88,2024-06-25 12:00:00
1117,61048.51,61432.42,61012.0,61200.0,1361.76,2024-06-25 13:00:00
1118,61200.0,62134.0,61155.75,61763.44,3157.37,2024-06-25 14:00:00
1119,61763.44,61960.0,61314.66,61810.0,2789.79,2024-06-25 15:00:00
1120,61810.0,61939.23,61364.31,61390.01,1776.16,2024-06-25 16:00:00
1121,61387.4,61780.0,61331.47,61381.44,1054.39,2024-06-25 17:00:00
1122,61381.44,62230.0,61135.37,62159.09,2134.66,2024-06-25 18:00:00
1123,62159.09,62420.0,61806.12,61975.46,1562.78,2024-06-25 19:00:00
1124,61975.46,62079.47,61872.26,61924.01,711.66,2024-06-25 20:00:00
1125,61924.0,62030.0,61810.0,61916.53,431.57,2024-06-25 21:00:00
1126,61916.53,62162.49,61866.68,61909.99,479.21,2024-06-25 22:00:00
1127,61909.99,61946.39,61664.0,61806.01,727.9,2024-06-25 23:00:00
1128,61806.01,61861.15,61643.48,61767.72,636.94,2024-06-26 00:00:00
1129,61767.72,62184.31,61728.17,62090.01,1251.61,2024-06-26 01:00:00
1130,62090.01,62487.81,62012.73,62028.01,1073.79,2024-06-26 02:00:00
1131,62028.01,62079.99,61850.75,61936.07,576.49,2024-06-26 03:00:00
1132,61936.07,61990.0,61712.94,61712.96,880.71,2024-06-26 04:00:00
1133,61712.96,61795.99,61553.95,61562.01,972.33,2024-06-26 05:00:00
1134,61562.01,61678.83,61520.0,61577.21,732.54,2024-06-26 06:00:00
1135,61577.21,61800.0,61530.0,61720.02,906.53,2024-06-26 07:00:00
1136,61720.02,61754.6,61370.44,61472.48,860.37,2024-06-26 08:00:00
1137,61472.48,61524.34,61310.0,61376.73,662.65,2024-06-26 09:00:00
1138,61376.73,61418.82,61149.64,61264.3,1239.98,2024-06-26 10:00:00
1139,61264.3,61561.47,61264.29,61445.26,730.41,2024-06-26 11:00:00
1140,61445.26,61588.13,61338.0,61431.47,1095.23,2024-06-26 12:00:00
1141,61431.47,61840.34,61381.08,61760.0,1116.89,2024-06-26 13:00:00
1142,61760.0,61980.0,61549.61,61728.13,1237.91,2024-06-26 14:00:00
1143,61728.13,61766.0,61182.8,61467.86,1263.88,2024-06-26 15:00:00
1144,61467.85,61547.02,61151.63,61274.01,939.79,2024-06-26 16:00:00
1145,61274.0,61358.76,60855.0,61242.0,1753.71,2024-06-26 17:00:00
1146,61242.0,61245.92,60902.0,60910.02,832.68,2024-06-26 18:00:00
1147,60910.02,61142.0,60715.3,61000.01,1489.5,2024-06-26 19:00:00
1148,61000.01,61155.66,60712.0,60993.36,1103.65,2024-06-26 20:00:00
1149,60993.36,61080.0,60921.04,61054.35,371.44,2024-06-26 21:00:00
1150,61054.35,61054.36,60783.13,60924.61,429.16,2024-06-26 22:00:00
1151,60924.61,60969.79,60783.26,60864.99,327.49,2024-06-26 23:00:00
1152,60864.98,61052.65,60764.73,60982.0,711.04,2024-06-27 00:00:00
1153,60982.0,61150.0,60890.47,61064.01,521.27,2024-06-27 01:00:00
1154,61064.01,61096.02,60852.87,61029.49,453.59,2024-06-27 02:00:00
1155,61029.49,61300.0,60946.01,61037.31,705.12,2024-06-27 03:00:00
1156,61037.31,61192.0,61013.24,61114.02,468.57,2024-06-27 04:00:00
1157,61114.02,61148.84,60792.0,60805.5,542.58,2024-06-27 05:00:00
1158,60805.5,60853.06,60606.63,60742.01,1033.96,2024-06-27 06:00:00
1159,60742.0,60914.51,60715.54,60794.01,669.62,2024-06-27 07:00:00
1160,60794.01,60866.0,60736.62,60866.0,435.22,2024-06-27 08:00:00
1161,60866.0,61346.0,60818.0,61282.78,824.33,2024-06-27 09:00:00
1162,61282.78,61455.15,61110.0,61110.01,788.45,2024-06-27 10:00:00
1163,61110.01,61314.2,61096.0,61196.02,580.06,2024-06-27 11:00:00
1164,61196.01,61660.0,61154.6,61341.88,1198.52,2024-06-27 12:00:00
1165,61341.87,61994.0,61314.0,61990.0,1761.83,2024-06-27 13:00:00
1166,61990.0,62389.22,61696.64,61729.99,2096.82,2024-06-27 14:00:00
1167,61730.0,61855.23,61532.45,61576.0,1189.89,2024-06-27 15:00:00
1168,61576.0,61829.99,61539.77,61714.57,716.51,2024-06-27 16:00:00
1169,61714.58,62015.52,61690.0,61842.11,655.07,2024-06-27 17:00:00
1170,61842.11,61930.0,61740.0,61882.39,516.02,2024-06-27 18:00:00
1171,61882.39,61890.0,61411.7,61450.0,669.77,2024-06-27 19:00:00
1172,61450.0,61582.0,61338.56,61493.11,559.6,2024-06-27 20:00:00
1173,61493.11,61587.06,61472.01,61536.04,310.78,2024-06-27 21:00:00
1174,61536.04,61672.46,61523.03,61640.01,339.93,2024-06-27 22:00:00
1175,61640.01,61719.92,61611.0,61706.47,595.74,2024-06-27 23:00:00
1176,61706.46,61729.85,61472.37,61560.0,596.69,2024-06-28 00:00:00
1177,61559.99,62225.31,61500.0,62091.99,1166.69,2024-06-28 01:00:00
1178,62091.99,62149.77,61584.76,61730.67,1571.99,2024-06-28 02:00:00
1179,61730.67,61919.33,61650.01,61828.17,614.98,2024-06-28 03:00:00
1180,61828.17,61834.41,61500.07,61750.44,564.53,2024-06-28 04:00:00
1181,61750.44,61750.44,61500.0,61604.01,509.45,2024-06-28 05:00:00
1182,61604.0,61669.41,61504.48,61620.96,419.18,2024-06-28 06:00:00
1183,61620.96,61620.96,61236.0,61350.01,1186.45,2024-06-28 07:00:00
1184,61350.01,61480.21,61212.11,61480.21,678.63,2024-06-28 08:00:00
1185,61480.21,61592.0,61349.99,61547.55,851.09,2024-06-28 09:00:00
1186,61547.55,61595.68,61435.41,61548.14,847.59,2024-06-28 10:00:00
1187,61548.14,61792.34,61482.96,61690.0,1020.22,2024-06-28 11:00:00
1188,61690.0,61875.0,61275.61,61395.09,2303.9,2024-06-28 12:00:00
1189,61395.09,61848.49,61233.92,61297.99,1809.24,2024-06-28 13:00:00
1190,61297.99,61510.0,60780.01,60928.02,2188.62,2024-06-28 14:00:00
1191,60928.01,61191.62,60751.0,61062.01,1344.07,2024-06-28 15:00:00
1192,61062.0,61119.58,60650.0,60940.01,1533.91,2024-06-28 16:00:00
1193,60940.01,61076.25,60708.32,60826.63,882.38,2024-06-28 17:00:00
1194,60826.63,60870.0,60669.74,60828.02,673.72,2024-06-28 18:00:00
1195,60828.02,60849.82,60079.41,60123.73,2041.46,2024-06-28 19:00:00
1196,60123.73,60357.93,60063.0,60229.92,814.31,2024-06-28 20:00:00
1197,60229.92,60400.0,60132.83,60366.01,463.63,2024-06-28 21:00:00
1198,60366.0,60412.4,60293.88,60367.99,408.98,2024-06-28 22:00:00
1199,60367.99,60450.0,60360.0,60427.84,329.47,2024-06-28 23:00:00
1200,60427.84,60820.0,60383.77,60770.71,1386.18,2024-06-29 00:00:00
1201,60770.71,61009.29,60757.04,60901.03,815.04,2024-06-29 01:00:00
1202,60901.03,60978.28,60703.53,60766.05,602.82,2024-06-29 02:00:00
1203,60766.05,60811.45,60714.04,60762.0,301.14,2024-06-29 03:00:00
1204,60762.0,60800.0,60704.46,60773.55,251.11,2024-06-29 04:00:00
1205,60773.55,60788.2,60726.05,60762.02,250.06,2024-06-29 05:00:00
1206,60762.02,60857.28,60742.08,60847.75,246.69,2024-06-29 06:00:00
1207,60847.75,61146.64,60831.44,61052.3,915.04,2024-06-29 07:00:00
1208,61052.3,61087.36,60912.72,60982.03,455.52,2024-06-29 08:00:00
1209,60982.03,61006.68,60890.03,60970.0,478.68,2024-06-29 09:00:00
1210,60970.0,61033.34,60907.8,60994.36,461.94,2024-06-29 10:00:00
1211,60994.36,61224.0,60923.74,61102.33,894.29,2024-06-29 11:00:00
1212,61102.33,61161.8,60990.74,61045.43,572.25,2024-06-29 12:00:00
1213,61045.43,61182.7,61010.0,61102.98,517.97,2024-06-29 13:00:00
1214,61102.98,61160.0,60949.67,61018.01,542.43,2024-06-29 14:00:00
1215,61018.01,61106.0,60956.79,61106.0,364.19,2024-06-29 15:00:00
1216,61106.0,61124.0,60915.12,61009.91,386.69,2024-06-29 16:00:00
1217,61009.91,61060.98,60937.03,61040.77,339.98,2024-06-29 17:00:00
1218,61040.77,61065.0,60990.0,61059.04,232.46,2024-06-29 18:00:00
1219,61059.04,61080.0,60933.98,61057.39,291.29,2024-06-29 19:00:00
1220,61057.38,61088.4,60970.0,61050.0,319.46,2024-06-29 20:00:00
